timestamp,Intersection_1_queue,Intersection_1_occupancy,Intersection_1_avg_speed,Intersection_2_queue,Intersection_2_occupancy,Intersection_2_avg_speed,Intersection_3_queue,Intersection_3_occupancy,Intersection_3_avg_speed,Intersection_4_queue,Intersection_4_occupancy,Intersection_4_avg_speed,Intersection_5_queue,Intersection_5_occupancy,Intersection_5_avg_speed,Intersection_6_queue,Intersection_6_occupancy,Intersection_6_avg_speed
2023-10-01 15:25:00,22,55.2,23.0,12,29.5,40.2,16,39.3,33.6,24,59.3,20.3,14,35.0,36.5,11,28.1,41.1
2023-10-01 15:30:00,14,35.1,36.5,14,33.7,37.4,23,58.2,21.1,12,30.0,39.9,9,22.3,45.0,16,40.3,33.0
2023-10-01 15:35:00,6,14.2,50.5,17,41.6,32.2,11,26.8,42.1,12,29.0,40.6,12,30.0,39.9,16,39.2,33.8
2023-10-01 15:40:00,5,12.2,51.8,20,48.9,27.3,23,57.1,21.9,12,30.2,39.8,10,24.8,43.4,9,23.6,44.2
2023-10-01 15:45:00,23,57.7,21.5,11,28.5,41.0,16,41.0,32.6,5,13.2,51.2,21,52.6,24.9,17,42.4,31.7
2023-10-01 15:50:00,23,58.9,20.7,10,26.2,42.5,33,82.2,5.2,7,17.5,48.3,12,30.1,40.0,10,25.6,42.9
2023-10-01 15:55:00,12,30.6,39.7,16,39.8,33.5,6,15.4,49.8,10,25.3,43.2,14,35.6,36.3,11,26.8,42.2
2023-10-01 16:00:00,11,27.7,41.6,17,42.6,31.7,9,23.1,44.7,20,50.5,26.4,17,42.0,32.0,10,25.5,43.1
2023-10-01 16:05:00,22,55.5,23.1,11,27.1,42.0,16,39.9,33.5,13,33.1,38.0,9,22.5,45.1,20,50.6,26.4
2023-10-01 16:10:00,7,17.2,48.7,18,45.6,29.7,16,39.7,33.6,10,26.5,42.5,14,36.7,35.7,12,29.6,40.4
2023-10-01 16:15:00,8,20.5,46.5,19,48.6,27.7,25,63.2,18.0,21,52.3,25.3,15,38.0,34.8,22,54.5,23.8
2023-10-01 16:20:00,17,43.7,31.0,21,53.4,24.5,9,24.0,44.1,23,57.3,22.0,4,10.8,53.0,24,60.8,19.6
2023-10-01 16:25:00,11,28.3,41.3,24,60.9,19.6,19,47.8,28.3,21,53.0,24.8,15,38.0,34.9,9,23.1,44.8
2023-10-01 16:30:00,13,34.3,37.4,8,21.4,46.0,20,51.8,25.7,8,21.6,45.9,13,33.7,37.8,0,0.0,60.0
2023-10-01 16:35:00,12,32.0,38.9,13,34.7,37.1,18,45.1,30.2,10,27.1,42.2,14,36.4,36.0,20,50.1,26.8
2023-10-01 16:40:00,15,39.7,33.8,13,34.8,37.1,8,20.2,46.8,24,61.8,19.1,14,35.1,36.8,11,29.5,40.6
2023-10-01 16:45:00,22,55.8,23.1,13,33.2,38.1,22,55.8,23.1,15,38.3,34.7,15,38.6,34.6,8,21.7,45.8
2023-10-01 16:50:00,14,36.2,36.2,10,25.1,43.6,21,53.3,24.8,12,30.8,39.8,21,54.9,23.7,10,26.0,43.0
2023-10-01 16:55:00,17,44.6,30.6,5,12.6,51.9,17,43.9,31.1,18,45.7,29.9,6,17.2,48.8,11,28.7,41.2
2023-10-01 17:00:00,1,4.2,57.5,14,36.4,36.1,15,38.0,35.0,20,50.1,26.9,11,29.8,40.4,21,54.4,24.0
2023-10-01 17:05:00,13,34.3,37.5,9,23.5,44.7,15,38.4,34.7,10,26.5,42.7,18,45.0,30.3,14,37.4,35.4
2023-10-01 17:10:00,8,22.5,45.4,14,36.4,36.1,13,33.9,37.7,15,38.4,34.8,16,42.3,32.1,21,54.4,24.1
2023-10-01 17:15:00,6,16.9,49.1,9,23.2,44.9,17,44.8,30.5,19,49.0,27.7,16,42.0,32.3,16,42.6,32.0
2023-10-01 17:20:00,8,22.0,45.7,7,18.7,47.9,14,35.6,36.6,7,17.8,48.5,30,76.5,9.4,12,30.5,40.0
2023-10-01 17:25:00,12,30.2,40.2,15,38.7,34.6,8,22.5,45.4,14,35.4,36.8,17,44.4,30.8,11,29.3,40.8
2023-10-01 17:30:00,19,48.9,27.7,14,37.5,35.4,7,19.5,47.4,7,18.5,48.0,20,52.2,25.6,17,43.6,31.3
2023-10-01 17:35:00,6,15.3,50.2,17,43.9,31.1,9,23.9,44.4,8,20.4,46.7,12,30.6,40.0,18,47.5,28.7
2023-10-01 17:40:00,14,35.6,36.6,27,68.0,15.1,15,38.5,34.7,10,26.7,42.5,8,20.3,46.8,20,50.1,26.9
2023-10-01 17:45:00,11,27.9,41.8,15,39.3,34.2,13,34.7,37.2,16,42.3,32.2,12,30.4,40.1,12,31.2,39.5
2023-10-01 17:50:00,12,30.2,40.2,16,42.4,32.1,15,38.3,34.8,12,30.3,40.2,18,45.8,29.8,15,37.7,35.2
2023-10-01 17:55:00,20,50.1,26.9,7,18.9,47.8,17,42.6,32.0,10,25.3,43.5,16,41.1,32.9,17,43.8,31.1
2023-10-01 18:00:00,17,43.1,31.6,6,15.7,49.9,10,25.6,43.3,14,35.8,36.5,16,41.0,33.0,11,29.2,40.9
2023-10-01 18:05:00,22,55.0,23.7,23,58.6,21.2,22,56.9,22.4,7,17.7,48.5,12,31.7,39.2,7,17.9,48.4
2023-10-01 18:10:00,13,32.5,38.6,8,21.0,46.3,12,30.8,39.8,16,41.2,32.8,11,29.2,40.8,9,22.7,45.2
2023-10-01 18:15:00,9,24.3,44.1,7,19.1,47.6,11,28.2,41.5,20,51.7,25.8,12,32.0,38.9,12,31.1,39.6
2023-10-01 18:20:00,12,31.2,39.4,13,34.0,37.6,16,41.8,32.4,13,33.4,38.0,18,45.5,30.0,17,44.5,30.6
2023-10-01 18:25:00,15,38.1,34.8,13,33.1,38.2,2,6.9,55.6,12,31.4,39.3,18,47.1,28.9,21,53.4,24.7
2023-10-01 18:30:00,14,37.0,35.6,8,20.8,46.3,9,22.5,45.2,16,40.0,33.6,7,19.3,47.4,5,14.0,50.9
2023-10-01 18:35:00,7,18.0,48.2,12,29.6,40.4,19,48.9,27.6,1,3.8,57.7,18,45.7,29.8,10,25.3,43.4
2023-10-01 18:40:00,14,35.4,36.6,21,52.5,25.2,3,8.0,54.8,17,42.1,32.1,9,24.3,44.0,11,28.7,41.0
2023-10-01 18:45:00,15,37.3,35.3,8,21.8,45.6,20,50.7,26.4,32,80.5,6.5,16,41.0,32.8,18,45.8,29.6
2023-10-01 18:50:00,28,71.5,12.4,5,12.9,51.6,22,56.4,22.5,13,31.9,38.8,12,30.9,39.5,10,25.8,42.9
2023-10-01 18:55:00,24,61.8,18.9,19,47.7,28.3,11,28.1,41.4,13,31.8,38.9,23,57.1,22.0,11,27.2,42.0
2023-10-01 19:00:00,8,20.6,46.3,16,40.8,32.9,15,37.8,34.9,18,44.6,30.3,11,27.2,42.0,5,12.3,51.9
2023-10-01 19:05:00,11,29.0,40.7,9,24.0,44.1,20,50.0,26.7,23,57.9,21.4,14,35.9,36.1,16,40.5,33.0
2023-10-01 19:10:00,4,11.1,52.6,4,9.4,53.8,10,26.1,42.6,19,47.7,28.2,17,42.2,31.9,12,30.7,39.6
2023-10-01 19:15:00,10,24.0,44.0,9,21.7,45.5,18,45.9,29.4,0,0.6,59.6,8,19.8,46.8,9,23.1,44.6
2023-10-01 19:20:00,15,37.5,35.0,13,31.9,38.7,9,22.7,44.8,16,41.2,32.5,13,31.6,38.9,11,28.8,40.7
2023-10-01 19:25:00,20,50.6,26.2,20,50.0,26.6,10,25.4,43.0,28,71.1,12.5,11,28.6,40.9,20,49.5,27.0
2023-10-01 19:30:00,9,21.4,45.6,7,16.8,48.7,8,20.4,46.3,17,41.7,32.1,10,24.7,43.5,7,17.3,48.4
2023-10-01 19:35:00,9,22.4,44.9,12,30.9,39.3,15,37.3,35.0,6,14.9,50.0,10,25.6,42.8,8,19.6,46.8
2023-10-01 19:40:00,0,0.0,60.0,17,42.1,31.7,20,49.4,26.9,15,36.2,35.7,20,48.7,27.4,20,50.8,26.0
2023-10-01 19:45:00,12,29.4,40.2,0,0.0,60.0,12,29.1,40.4,5,12.6,51.4,9,22.8,44.6,13,33.0,37.8
2023-10-01 19:50:00,6,15.7,49.3,19,47.2,28.3,5,12.6,51.4,20,50.1,26.3,16,40.1,33.0,17,41.7,32.0
2023-10-01 19:55:00,10,23.5,44.1,6,13.7,50.6,6,15.2,49.6,7,17.1,48.3,15,36.2,35.6,15,37.5,34.7
2023-10-01 20:00:00,7,18.1,47.6,15,36.3,35.5,15,37.2,34.9,13,32.4,38.1,4,10.3,52.8,13,30.8,39.2
2023-10-01 20:05:00,12,29.7,39.9,14,34.8,36.5,24,58.8,20.5,8,18.3,47.5,16,38.9,33.7,11,25.9,42.4
2023-10-01 20:10:00,2,4.6,56.6,19,47.2,28.2,15,36.9,35.1,9,22.8,44.5,4,9.8,53.2,18,43.4,30.7
2023-10-01 20:15:00,4,8.8,53.8,16,39.1,33.6,10,25.0,43.0,22,53.1,24.2,16,40.2,32.8,20,48.2,27.5
2023-10-01 20:20:00,25,62.6,17.9,0,0.0,60.0,17,42.1,31.5,13,32.2,38.1,10,23.0,44.3,19,46.9,28.3
2023-10-01 20:25:00,5,11.2,52.1,8,18.7,47.1,11,26.9,41.7,9,22.1,44.8,13,30.6,39.2,5,12.7,51.1
2023-10-01 20:30:00,6,13.9,50.3,13,32.4,37.9,10,24.7,43.1,6,13.2,50.8,5,10.9,52.3,20,49.9,26.3
2023-10-01 20:35:00,24,57.7,21.0,11,27.3,41.4,7,15.8,49.0,1,2.1,58.1,13,32.0,38.2,10,24.8,43.0
2023-10-01 20:40:00,30,73.6,10.4,15,37.2,34.7,21,51.2,25.4,5,11.3,52.0,18,44.0,30.2,8,18.7,47.0
2023-10-01 20:45:00,5,12.3,51.3,17,41.8,31.6,0,0.0,60.0,13,31.6,38.4,8,17.8,47.6,11,27.4,41.2
2023-10-01 20:50:00,10,24.3,43.3,16,38.9,33.5,17,41.8,31.6,18,44.5,29.8,9,20.7,45.7,17,42.3,31.3
2023-10-01 20:55:00,14,34.8,36.2,11,26.5,41.8,10,22.7,44.3,9,21.3,45.3,15,36.5,35.1,16,37.8,34.3
2023-10-01 21:00:00,23,55.5,22.4,1,1.9,58.2,10,23.4,43.8,22,53.1,24.0,15,36.8,34.9,11,25.7,42.3
2023-10-01 21:05:00,6,14.6,49.6,10,22.6,44.3,23,54.8,22.9,8,18.7,47.0,0,0.0,60.0,17,42.0,31.4
2023-10-01 21:10:00,11,25.7,42.3,15,35.6,35.7,8,18.6,47.0,11,25.8,42.2,24,59.6,19.7,13,31.4,38.4
2023-10-01 21:15:00,17,40.9,32.1,6,12.9,50.8,8,19.0,46.7,6,13.0,50.7,16,37.2,34.6,9,20.6,45.6
2023-10-01 21:20:00,15,35.7,35.6,16,38.6,33.6,12,27.2,41.2,18,44.0,30.0,17,39.6,33.0,8,18.5,47.0
2023-10-01 21:25:00,10,23.4,43.7,18,42.7,30.9,15,35.3,35.8,25,60.5,19.0,11,26.9,41.4,15,35.2,35.9
2023-10-01 21:30:00,11,27.0,41.4,13,30.9,38.7,10,22.3,44.4,2,2.5,57.6,1,1.1,58.6,12,27.7,40.8
2023-10-01 21:35:00,4,8.3,53.8,0,0.0,60.0,3,5.3,55.8,10,23.7,43.5,16,39.0,33.3,4,8.3,53.8
2023-10-01 21:40:00,11,25.2,42.5,5,9.7,52.9,7,15.8,48.7,20,47.8,27.4,9,20.3,45.7,17,41.5,31.6
2023-10-01 21:45:00,11,24.8,42.8,24,57.0,21.3,20,48.0,27.3,4,7.0,54.6,16,36.9,34.7,9,21.5,44.9
2023-10-01 21:50:00,14,32.2,37.8,9,20.5,45.6,13,29.8,39.4,16,37.2,34.5,11,25.4,42.3,22,52.6,24.2
2023-10-01 21:55:00,9,20.3,45.7,0,0.0,60.0,15,35.4,35.7,20,47.0,28.0,14,32.2,37.8,4,7.6,54.2
2023-10-01 22:00:00,15,35.6,35.5,20,47.1,27.9,11,24.7,42.8,13,29.7,39.4,8,16.9,48.0,11,25.9,42.0
2023-10-01 22:05:00,18,40.7,31.6,12,25.7,41.6,8,15.6,48.3,15,33.8,36.2,17,38.5,33.1,7,15.0,48.7
2023-10-01 22:10:00,13,27.8,40.2,18,42.0,30.7,22,50.6,25.0,22,51.9,24.2,4,7.6,53.6,6,10.8,51.5
2023-10-01 22:15:00,14,30.7,38.3,13,29.6,39.0,10,22.6,43.7,23,54.7,22.3,25,59.1,19.3,9,18.1,46.7
2023-10-01 22:20:00,12,26.2,41.3,14,32.3,37.2,9,18.7,46.2,11,24.5,42.4,25,59.0,19.4,22,51.9,24.1
2023-10-01 22:25:00,12,25.4,41.8,14,30.8,38.2,18,41.8,30.9,8,17.4,47.1,21,49.8,25.5,12,27.5,40.4
2023-10-01 22:30:00,7,14.5,49.1,16,35.8,34.9,7,14.5,49.1,6,11.5,51.0,19,44.4,29.1,7,13.4,49.8
2023-10-01 22:35:00,13,30.0,38.7,25,59.4,19.1,8,16.4,47.8,17,39.9,32.1,11,24.0,42.7,1,0.0,60.0
2023-10-01 22:40:00,11,23.8,42.8,17,39.8,32.2,12,25.4,41.8,3,4.7,55.6,19,42.8,30.2,1,0.0,59.1
2023-10-01 22:45:00,24,56.6,21.0,2,1.5,57.7,12,25.2,41.9,10,21.4,44.4,11,23.8,42.8,8,17.2,47.2
2023-10-01 22:50:00,21,48.8,26.2,14,31.9,37.4,13,29.1,39.3,12,26.7,40.9,2,1.9,57.4,8,15.7,48.2
2023-10-01 22:55:00,14,31.0,38.0,18,42.3,30.5,24,56.6,21.0,9,17.6,46.9,21,47.7,26.9,10,21.8,44.1
2023-10-01 23:00:00,7,13.7,49.5,19,43.2,29.9,14,30.2,38.6,13,29.4,39.1,18,42.1,30.6,0,0.0,60.0
2023-10-01 23:05:00,5,8.5,53.1,9,18.7,46.2,0,0.0,60.0,27,63.6,16.3,11,24.7,42.2,11,23.8,42.8
2023-10-01 23:10:00,19,43.0,30.0,19,42.6,30.3,13,30.0,38.7,11,23.3,43.2,4,6.8,54.2,18,40.5,31.7
2023-10-01 23:15:00,13,29.1,39.3,17,39.0,32.7,12,25.7,41.6,9,18.6,46.3,8,16.3,47.8,21,49.5,25.7
2023-10-01 23:20:00,14,32.3,37.1,27,63.7,16.2,12,25.8,41.5,18,40.3,31.8,1,0.0,60.0,0,0.0,60.0
2023-10-01 23:25:00,1,0.0,59.4,7,13.8,49.5,13,28.8,39.5,13,28.7,39.6,17,39.3,32.5,7,13.1,50.0
2023-10-01 23:30:00,17,39.0,32.7,8,17.5,47.0,11,24.6,42.2,20,46.7,27.6,2,1.0,58.0,6,12.3,50.5
2023-10-01 23:35:00,14,31.9,37.4,10,20.5,45.0,11,24.3,42.5,13,27.5,40.3,13,29.4,39.1,12,27.3,40.5
2023-10-01 23:40:00,5,8.4,53.1,9,17.7,46.9,15,34.3,35.8,10,21.3,44.5,6,12.4,50.4,4,6.8,54.2
2023-10-01 23:45:00,9,18.0,46.7,6,11.7,50.9,8,16.9,47.4,1,0.0,59.8,3,3.7,56.2,22,50.3,25.2
2023-10-01 23:50:00,13,29.0,39.3,0,0.0,60.0,6,10.8,51.5,2,0.8,58.2,13,28.6,39.6,12,25.7,41.5
2023-10-01 23:55:00,12,25.8,41.5,9,18.5,46.3,30,70.4,11.7,0,0.0,60.0,10,20.0,45.3,11,23.2,43.2
2023-10-02 00:00:00,10,20.6,44.9,14,30.5,38.3,7,14.3,49.2,14,30.7,38.2,17,37.6,33.6,21,48.9,26.1
2023-10-02 00:05:00,11,23.4,43.0,9,17.6,46.9,12,26.5,41.0,3,4.6,55.6,4,6.0,54.7,11,24.8,42.2
2023-10-02 00:10:00,10,21.2,44.5,23,54.0,22.6,3,2.6,57.0,19,43.8,29.4,7,13.6,49.6,14,31.0,38.0
2023-10-02 00:15:00,12,27.3,40.5,12,25.2,41.9,12,26.7,40.8,12,25.5,41.7,0,0.0,60.0,7,13.7,49.5
2023-10-02 00:20:00,20,47.1,27.3,19,44.4,29.1,6,11.0,51.3,10,21.3,44.4,0,0.0,60.0,3,4.4,55.7
2023-10-02 00:25:00,0,0.0,60.0,13,28.9,39.4,9,18.4,46.4,6,12.3,50.4,22,52.0,24.0,8,15.8,48.1
2023-10-02 00:30:00,10,21.4,44.4,16,37.4,33.7,18,40.7,31.5,15,34.3,35.8,24,56.3,21.2,25,57.8,20.1
2023-10-02 00:35:00,13,27.6,40.2,13,29.2,39.2,14,32.1,37.3,7,12.9,50.0,12,26.4,41.1,15,34.5,35.7
2023-10-02 00:40:00,13,29.4,39.0,20,45.5,28.3,15,33.5,36.3,6,10.2,51.9,7,12.6,50.2,13,29.1,39.3
2023-10-02 00:45:00,9,19.4,45.7,12,25.8,41.4,1,0.0,59.7,19,42.8,30.1,10,20.5,45.0,6,10.4,51.8
2023-10-02 00:50:00,1,0.0,59.6,14,32.4,37.0,23,52.6,23.6,14,30.3,38.5,17,38.1,33.3,17,38.7,32.9
2023-10-02 00:55:00,13,29.9,38.7,14,30.5,38.3,4,7.1,53.9,10,21.5,44.3,8,17.3,47.1,3,4.6,55.6
2023-10-02 01:00:00,22,50.9,24.7,10,20.7,44.9,21,47.9,26.7,15,34.6,35.6,13,28.6,39.6,2,1.5,57.7
2023-10-02 01:05:00,2,2.0,57.3,14,31.1,38.0,18,40.3,31.8,12,25.1,41.9,11,24.8,42.1,8,16.6,47.6
2023-10-02 01:10:00,17,38.0,33.4,25,58.5,19.7,15,33.7,36.2,14,30.7,38.2,8,16.5,47.7,23,54.3,22.5
2023-10-02 01:15:00,10,20.1,45.3,10,20.9,44.7,6,12.2,50.5,7,12.7,50.2,8,17.1,47.3,23,53.5,23.0
2023-10-02 01:20:00,11,24.1,42.6,14,31.3,37.8,12,27.3,40.5,24,56.1,21.3,13,29.4,39.1,9,18.2,46.5
2023-10-02 01:25:00,5,9.2,52.5,19,43.9,29.4,9,17.9,46.7,8,16.3,47.8,6,10.3,51.8,7,14.9,48.7
2023-10-02 01:30:00,9,20.0,45.3,18,42.1,30.6,12,25.4,41.7,21,48.3,26.4,14,31.8,37.5,2,0.4,58.4
2023-10-02 01:35:00,19,44.5,29.0,12,25.2,41.9,10,21.3,44.5,10,22.2,43.9,9,17.9,46.7,12,26.2,41.2
2023-10-02 01:40:00,15,33.7,36.2,0,0.0,60.0,0,0.0,60.0,16,37.1,33.9,12,26.9,40.7,12,27.4,40.4
2023-10-02 01:45:00,22,51.0,24.7,15,32.8,36.8,18,41.8,30.8,16,36.0,34.7,20,45.8,28.2,16,36.8,34.1
2023-10-02 01:50:00,19,42.7,30.2,0,0.0,60.0,11,23.8,42.8,18,42.2,30.5,10,22.5,43.7,17,38.7,32.9
2023-10-02 01:55:00,14,31.6,37.6,20,47.1,27.3,9,17.7,46.8,6,12.4,50.4,17,38.8,32.8,10,22.0,44.0
2023-10-02 02:00:00,22,51.2,24.6,13,27.5,40.3,8,16.6,47.6,18,41.1,31.2,1,0.0,59.9,15,33.3,36.4
2023-10-02 02:05:00,14,31.6,37.6,17,40.0,32.0,14,30.4,38.4,23,52.7,23.5,9,17.9,46.7,7,14.5,49.0
2023-10-02 02:10:00,16,37.4,33.7,6,11.5,51.0,6,11.6,50.9,10,21.1,44.6,12,25.4,41.7,15,33.1,36.6
2023-10-02 02:15:00,10,20.6,45.0,2,1.7,57.5,0,0.0,60.0,12,25.5,41.6,23,53.9,22.8,8,17.4,47.1
2023-10-02 02:20:00,12,26.0,41.3,13,28.9,39.4,14,31.1,37.9,8,17.2,47.2,0,0.0,60.0,14,31.9,37.4
2023-10-02 02:25:00,7,14.5,49.0,11,24.5,42.3,15,32.8,36.8,9,19.8,45.5,11,23.6,43.0,14,30.7,38.2
2023-10-02 02:30:00,17,39.9,32.1,9,17.6,46.9,10,22.0,44.0,22,50.7,24.9,20,46.9,27.4,12,26.0,41.3
2023-10-02 02:35:00,4,7.3,53.8,12,26.3,41.1,5,7.8,53.5,5,10.0,52.0,7,13.2,49.8,16,36.9,34.0
2023-10-02 02:40:00,16,36.8,34.2,28,66.5,14.3,12,26.4,41.1,6,10.9,51.4,10,21.8,44.1,2,1.5,57.7
2023-10-02 02:45:00,10,22.2,43.9,17,37.5,33.6,3,3.1,56.6,21,49.2,25.9,13,30.0,38.7,5,9.0,52.6
2023-10-02 02:50:00,19,42.6,30.3,18,40.8,31.5,5,9.6,52.3,15,34.4,35.7,13,27.8,40.1,10,21.0,44.7
2023-10-02 02:55:00,16,36.3,34.5,17,37.7,33.5,7,13.8,49.5,24,56.8,20.8,21,48.5,26.3,3,3.4,56.4
2023-10-02 03:00:00,22,52.3,23.8,20,47.2,27.2,17,37.7,33.5,9,18.3,46.5,14,31.8,37.5,9,18.9,46.0
2023-10-02 03:05:00,16,36.0,34.7,10,22.2,43.9,9,19.6,45.6,12,26.9,40.7,19,45.0,28.7,9,19.4,45.7
2023-10-02 03:10:00,2,1.5,57.7,0,0.0,60.0,9,18.3,46.5,8,15.1,48.6,9,19.7,45.6,19,44.7,28.9
2023-10-02 03:15:00,11,24.1,42.6,10,22.2,43.9,23,54.4,22.4,12,27.2,40.5,7,14.0,49.4,12,27.2,40.5
2023-10-02 03:20:00,4,7.5,53.7,16,37.3,33.8,14,30.4,38.4,1,0.0,59.7,10,21.7,44.2,18,40.5,31.7
2023-10-02 03:25:00,8,17.3,47.1,6,10.5,51.7,14,30.2,38.6,16,35.4,35.1,5,7.7,53.5,13,29.6,38.9
2023-10-02 03:30:00,21,47.8,26.8,10,22.5,43.7,9,19.6,45.6,13,30.0,38.7,14,32.4,37.1,8,17.1,47.3
2023-10-02 03:35:00,15,34.7,35.6,7,14.8,48.9,8,16.2,47.9,11,24.3,42.5,9,19.3,45.8,12,27.1,40.6
2023-10-02 03:40:00,7,14.7,48.9,21,47.7,26.9,0,0.0,60.0,9,19.3,45.8,8,15.1,48.6,16,36.1,34.6
2023-10-02 03:45:00,5,10.0,52.0,16,36.4,34.4,17,39.7,32.2,6,11.8,50.9,15,32.7,36.9,19,43.1,30.0
2023-10-02 03:50:00,12,25.7,41.6,15,35.0,35.4,14,31.9,37.4,16,36.1,34.6,5,8.1,53.3,11,23.2,43.2
2023-10-02 03:55:00,4,7.0,54.0,15,34.6,35.7,10,22.6,43.7,5,7.7,53.6,16,36.8,34.2,2,0.5,58.4
2023-10-02 04:00:00,8,15.2,48.6,11,24.7,42.2,11,23.2,43.2,15,33.0,36.7,9,18.1,46.6,1,0.0,59.0
2023-10-02 04:05:00,13,30.0,38.7,13,28.3,39.9,16,36.4,34.5,24,56.4,21.1,19,42.7,30.2,10,20.4,45.1
2023-10-02 04:10:00,19,42.7,30.3,4,7.6,53.7,2,2.1,57.4,20,47.7,27.0,9,19.5,45.7,0,0.0,60.0
2023-10-02 04:15:00,15,34.6,35.7,0,0.0,60.0,8,16.6,47.7,3,2.9,56.8,15,34.9,35.5,22,52.4,23.8
2023-10-02 04:20:00,0,0.0,60.0,13,27.8,40.2,5,8.5,53.1,8,17.5,47.1,13,28.2,40.0,15,34.5,35.8
2023-10-02 04:25:00,13,30.1,38.7,14,30.4,38.5,22,52.1,24.0,14,31.9,37.5,16,36.7,34.3,8,16.0,48.1
2023-10-02 04:30:00,12,26.7,41.0,19,43.8,29.6,17,38.8,32.9,11,24.6,42.4,12,27.3,40.6,5,9.0,52.8
2023-10-02 04:35:00,14,32.0,37.5,21,49.3,25.9,0,0.0,60.0,3,4.8,55.6,2,0.8,58.3,18,41.2,31.3
2023-10-02 04:40:00,21,50.1,25.4,21,49.4,25.9,3,3.1,56.7,14,31.6,37.7,18,41.0,31.5,5,9.1,52.7
2023-10-02 04:45:00,0,0.0,60.0,6,11.0,51.5,11,24.0,42.8,12,25.8,41.6,11,24.6,42.4,6,10.7,51.7
2023-10-02 04:50:00,8,17.2,47.4,10,20.8,45.0,9,19.0,46.2,23,54.8,22.3,16,37.9,33.6,7,14.6,49.1
2023-10-02 04:55:00,15,35.1,35.5,15,33.4,36.6,4,6.3,54.6,10,22.4,43.9,16,36.6,34.5,12,27.9,40.3
2023-10-02 05:00:00,3,5.6,55.6,28,67.3,14.5,24,58.5,20.4,19,46.9,28.1,8,17.8,47.6,16,38.7,33.6
2023-10-02 05:05:00,21,51.6,25.0,21,51.7,24.9,14,34.2,36.6,5,10.5,52.4,7,15.8,48.9,20,47.4,27.8
2023-10-02 05:10:00,15,35.2,36.0,19,46.5,28.5,15,36.8,34.9,6,14.3,49.9,16,39.5,33.1,19,45.4,29.2
2023-10-02 05:15:00,18,42.6,31.1,10,24.0,43.4,8,19.5,46.5,17,40.7,32.4,11,25.3,42.6,12,29.9,39.6
2023-10-02 05:20:00,9,21.5,45.2,7,16.8,48.3,17,40.9,32.2,19,46.3,28.6,18,44.1,30.1,19,45.4,29.3
2023-10-02 05:25:00,17,42.5,31.2,17,42.1,31.5,10,24.6,43.2,7,15.9,48.9,11,27.6,41.1,9,20.2,46.1
2023-10-02 05:30:00,19,46.5,28.6,6,14.0,50.3,11,26.2,42.1,13,30.9,39.0,19,45.8,29.0,2,3.2,57.5
2023-10-02 05:35:00,14,34.2,36.8,11,27.2,41.5,16,39.9,33.0,4,10.0,53.0,15,37.1,34.9,9,20.7,45.8
2023-10-02 05:40:00,14,34.5,36.7,12,29.3,40.2,3,6.5,55.3,12,28.3,40.8,14,35.3,36.1,8,18.9,47.1
2023-10-02 05:45:00,14,35.3,36.2,22,55.1,22.9,22,55.2,22.9,18,43.8,30.5,11,25.6,42.6,9,21.8,45.2
2023-10-02 05:50:00,8,18.6,47.4,11,26.2,42.3,14,34.3,36.9,10,25.0,43.1,14,35.0,36.4,7,17.1,48.3
2023-10-02 05:55:00,12,29.6,40.1,0,0.0,60.0,21,51.0,25.8,11,28.1,41.1,20,49.7,26.7,10,24.9,43.2
2023-10-02 06:00:00,12,29.8,40.0,16,39.7,33.4,6,16.0,49.2,6,15.2,49.7,13,31.3,39.0,17,41.4,32.2
2023-10-02 06:05:00,15,38.2,34.5,9,21.9,45.3,7,18.6,47.5,9,22.7,44.8,16,40.4,33.0,23,58.1,21.1
2023-10-02 06:10:00,19,47.7,28.1,13,33.4,37.7,6,15.3,49.7,24,59.1,20.5,13,33.4,37.7,3,6.9,55.4
2023-10-02 06:15:00,7,17.2,48.6,13,31.8,38.8,15,36.8,35.5,14,34.2,37.2,14,34.9,36.7,5,13.7,50.8
2023-10-02 06:20:00,12,31.5,39.1,12,29.3,40.5,14,34.4,37.1,7,18.4,47.8,24,59.2,20.6,8,21.5,45.7
2023-10-02 06:25:00,22,56.0,22.8,18,45.6,29.7,10,26.8,42.3,11,29.0,40.8,20,51.8,25.6,18,45.2,30.0
2023-10-02 06:30:00,9,22.9,44.9,4,11.1,52.8,7,18.9,47.6,4,10.1,53.4,14,35.3,36.7,12,31.0,39.5
2023-10-02 06:35:00,8,22.1,45.5,10,26.6,42.5,6,15.4,50.0,7,19.2,47.4,15,37.6,35.2,9,23.5,44.5
2023-10-02 06:40:00,15,37.8,35.1,18,45.0,30.3,13,34.0,37.6,22,55.1,23.5,9,24.2,44.2,18,45.5,30.0
2023-10-02 06:45:00,19,47.7,28.5,10,25.9,43.1,11,28.1,41.6,13,32.9,38.4,12,32.5,38.7,19,49.4,27.4
2023-10-02 06:50:00,14,35.6,36.7,4,11.3,52.9,9,25.1,43.7,25,63.8,17.9,15,40.0,33.7,13,35.1,37.0
2023-10-02 06:55:00,22,55.6,23.4,18,45.7,30.0,23,58.9,21.2,13,34.3,37.6,19,48.5,28.1,9,23.5,44.8
2023-10-02 07:00:00,19,48.9,27.9,20,52.9,25.3,13,34.8,37.3,13,35.5,36.9,18,47.2,29.0,15,40.1,33.8
